date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division
2021-04-04,Iowa,usa,1688053.0,1919805.0,3155064.235260865,West North Central
2021-04-05,Iowa,usa,1706823.0,1919805.0,3155064.235260865,West North Central
2021-04-06,Iowa,usa,1716227.0,2059505.0,3155064.235260865,West North Central
2021-04-07,Iowa,usa,1732177.0,2097475.0,3155064.235260865,West North Central
2021-04-08,Iowa,usa,1765354.0,2172805.0,3155064.235260865,West North Central
2021-04-09,Iowa,usa,1807025.0,2186505.0,3155064.235260865,West North Central
2021-04-10,Iowa,usa,1854009.0,2240975.0,3155064.235260865,West North Central
2021-04-11,Iowa,usa,1905355.0,2240975.0,3155064.235260865,West North Central
2021-04-12,Iowa,usa,1927000.0,2240975.0,3155064.235260865,West North Central
2021-04-13,Iowa,usa,1938454.0,2294175.0,3155064.235260865,West North Central
2021-04-14,Iowa,usa,1970222.0,2331755.0,3155064.235260865,West North Central
2021-01-12,Kansas,usa,78268.0,193175.0,2913175.0003277604,West North Central
2021-01-13,Kansas,usa,85650.0,261175.0,2913175.0003277604,West North Central
2021-01-14,Kansas,usa,91565.0,263175.0,2913175.0003277604,West North Central
2021-01-15,Kansas,usa,97779.0,263175.0,2913175.0003277604,West North Central
2021-01-16,Kansas,usa,,,2913175.0003277604,West North Central
2021-01-17,Kansas,usa,,,2913175.0003277604,West North Central
2021-01-18,Kansas,usa,,,2913175.0003277604,West North Central
2021-01-19,Kansas,usa,118434.0,263175.0,2913175.0003277604,West North Central
2021-01-20,Kansas,usa,122705.0,265600.0,2913175.0003277604,West North Central
2021-01-21,Kansas,usa,130434.0,312000.0,2913175.0003277604,West North Central
2021-01-22,Kansas,usa,137094.0,336475.0,2913175.0003277604,West North Central
2021-01-23,Kansas,usa,144909.0,348175.0,2913175.0003277604,West North Central
2021-01-24,Kansas,usa,151249.0,348175.0,2913175.0003277604,West North Central
2021-01-25,Kansas,usa,154719.0,348175.0,2913175.0003277604,West North Central
2021-01-26,Kansas,usa,158743.0,348175.0,2913175.0003277604,West North Central
2021-01-27,Kansas,usa,168392.0,392875.0,2913175.0003277604,West North Central
2021-01-28,Kansas,usa,190301.0,405550.0,2913175.0003277604,West North Central
2021-01-29,Kansas,usa,190540.0,412375.0,2913175.0003277604,West North Central
2021-01-30,Kansas,usa,206520.0,413350.0,2913175.0003277604,West North Central
2021-01-31,Kansas,usa,221469.0,413350.0,2913175.0003277604,West North Central
2021-02-01,Kansas,usa,226895.0,413350.0,2913175.0003277604,West North Central
2021-02-02,Kansas,usa,231201.0,413350.0,2913175.0003277604,West North Central
2021-02-03,Kansas,usa,241156.0,470800.0,2913175.0003277604,West North Central
2021-02-04,Kansas,usa,251425.0,471775.0,2913175.0003277604,West North Central
2021-02-05,Kansas,usa,263624.0,492250.0,2913175.0003277604,West North Central
2021-02-06,Kansas,usa,280252.0,492250.0,2913175.0003277604,West North Central
2021-02-07,Kansas,usa,296284.0,492250.0,2913175.0003277604,West North Central
2021-02-08,Kansas,usa,303094.0,492250.0,2913175.0003277604,West North Central
2021-02-09,Kansas,usa,305574.0,492250.0,2913175.0003277604,West North Central
2021-02-10,Kansas,usa,319662.0,553750.0,2913175.0003277604,West North Central
2021-02-11,Kansas,usa,332923.0,564000.0,2913175.0003277604,West North Central
2021-02-12,Kansas,usa,350741.0,581975.0,2913175.0003277604,West North Central
2021-02-13,Kansas,usa,367891.0,581975.0,2913175.0003277604,West North Central
2021-02-14,Kansas,usa,389983.0,581975.0,2913175.0003277604,West North Central
2021-02-15,Kansas,usa,,,2913175.0003277604,West North Central
2021-02-16,Kansas,usa,397247.0,581975.0,2913175.0003277604,West North Central
2021-02-17,Kansas,usa,405166.0,581975.0,2913175.0003277604,West North Central
2021-02-18,Kansas,usa,417825.0,581975.0,2913175.0003277604,West North Central
2021-02-19,Kansas,usa,466718.0,624975.0,2913175.0003277604,West North Central
2021-02-20,Kansas,usa,488738.0,645800.0,2913175.0003277604,West North Central
2021-02-21,Kansas,usa,509332.0,645800.0,2913175.0003277604,West North Central
2021-02-22,Kansas,usa,514728.0,645800.0,2913175.0003277604,West North Central
2021-02-23,Kansas,usa,517379.0,699895.0,2913175.0003277604,West North Central
2021-02-24,Kansas,usa,530904.0,754495.0,2913175.0003277604,West North Central
2021-02-25,Kansas,usa,542433.0,839575.0,2913175.0003277604,West North Central
2021-02-26,Kansas,usa,560776.0,861645.0,2913175.0003277604,West North Central
2021-02-27,Kansas,usa,583498.0,867585.0,2913175.0003277604,West North Central
2021-02-28,Kansas,usa,609765.0,867585.0,2913175.0003277604,West North Central
2021-03-01,Kansas,usa,620939.0,867585.0,2913175.0003277604,West North Central
2021-03-02,Kansas,usa,629548.0,868885.0,2913175.0003277604,West North Central
2021-03-03,Kansas,usa,644921.0,1004065.0,2913175.0003277604,West North Central
2021-03-04,Kansas,usa,661143.0,1044425.0,2913175.0003277604,West North Central
2021-03-05,Kansas,usa,683046.0,1085815.0,2913175.0003277604,West North Central
2021-03-06,Kansas,usa,707897.0,1091625.0,2913175.0003277604,West North Central
2021-03-07,Kansas,usa,734335.0,1091625.0,2913175.0003277604,West North Central
2021-03-08,Kansas,usa,742945.0,1091625.0,2913175.0003277604,West North Central
2021-03-09,Kansas,usa,751652.0,1094695.0,2913175.0003277604,West North Central
2021-03-10,Kansas,usa,769636.0,1194795.0,2913175.0003277604,West North Central
2021-03-11,Kansas,usa,796242.0,1206795.0,2913175.0003277604,West North Central
2021-03-12,Kansas,usa,847260.0,1251145.0,2913175.0003277604,West North Central
2021-03-13,Kansas,usa,850639.0,1257325.0,2913175.0003277604,West North Central
2021-03-14,Kansas,usa,900500.0,1257325.0,2913175.0003277604,West North Central
2021-03-15,Kansas,usa,909577.0,1257325.0,2913175.0003277604,West North Central
2021-03-16,Kansas,usa,917107.0,1264705.0,2913175.0003277604,West North Central
2021-03-17,Kansas,usa,931281.0,1371785.0,2913175.0003277604,West North Central
2021-03-18,Kansas,usa,959395.0,1389085.0,2913175.0003277604,West North Central
2021-03-19,Kansas,usa,997844.0,1446035.0,2913175.0003277604,West North Central
2021-03-20,Kansas,usa,1035916.0,1450815.0,2913175.0003277604,West North Central
2021-03-21,Kansas,usa,1072867.0,1450815.0,2913175.0003277604,West North Central
2021-03-22,Kansas,usa,1081274.0,1450815.0,2913175.0003277604,West North Central
2021-03-23,Kansas,usa,1088988.0,1462325.0,2913175.0003277604,West North Central
2021-03-24,Kansas,usa,1115858.0,1565335.0,2913175.0003277604,West North Central
2021-03-25,Kansas,usa,1140488.0,1586255.0,2913175.0003277604,West North Central
2021-03-26,Kansas,usa,1170671.0,1637485.0,2913175.0003277604,West North Central
2021-03-27,Kansas,usa,1217475.0,1643765.0,2913175.0003277604,West North Central
2021-03-28,Kansas,usa,1249912.0,1643765.0,2913175.0003277604,West North Central
2021-03-29,Kansas,usa,1261951.0,1643765.0,2913175.0003277604,West North Central
2021-03-30,Kansas,usa,1269292.0,1670955.0,2913175.0003277604,West North Central
2021-03-31,Kansas,usa,1290992.0,1787305.0,2913175.0003277604,West North Central
2021-04-01,Kansas,usa,1311354.0,1855605.0,2913175.0003277604,West North Central
2021-04-02,Kansas,usa,1367364.0,1877275.0,2913175.0003277604,West North Central
2021-04-03,Kansas,usa,1408174.0,1884795.0,2913175.0003277604,West North Central
2021-04-04,Kansas,usa,1446575.0,1884795.0,2913175.0003277604,West North Central
2021-04-05,Kansas,usa,1456012.0,1884795.0,2913175.0003277604,West North Central
2021-04-06,Kansas,usa,1460582.0,1900955.0,2913175.0003277604,West North Central
2021-04-07,Kansas,usa,1496038.0,2050585.0,2913175.0003277604,West North Central
2021-04-08,Kansas,usa,1523795.0,2069155.0,2913175.0003277604,West North Central
2021-04-09,Kansas,usa,1558508.0,2124855.0,2913175.0003277604,West North Central
2021-04-10,Kansas,usa,1600435.0,2141475.0,2913175.0003277604,West North Central
2021-04-11,Kansas,usa,1639400.0,2141475.0,2913175.0003277604,West North Central
2021-04-12,Kansas,usa,1652045.0,2141475.0,2913175.0003277604,West North Central
2021-04-13,Kansas,usa,1662790.0,2151245.0,2913175.0003277604,West North Central
2021-04-14,Kansas,usa,1688602.0,2225795.0,2913175.0003277604,West North Central
2021-01-12,Kentucky,usa,132114.0,329450.0,4467682.416177007,East South Central
2021-01-13,Kentucky,usa,142436.0,329450.0,4467682.416177007,East South Central
2021-01-14,Kentucky,usa,155613.0,332375.0,4467682.416177007,East South Central
2021-01-15,Kentucky,usa,174748.0,337450.0,4467682.416177007,East South Central
2021-01-16,Kentucky,usa,,,4467682.416177007,East South Central
2021-01-17,Kentucky,usa,,,4467682.416177007,East South Central
2021-01-18,Kentucky,usa,,,4467682.416177007,East South Central
2021-01-19,Kentucky,usa,216039.0,337450.0,4467682.416177007,East South Central
2021-01-20,Kentucky,usa,223946.0,444325.0,4467682.416177007,East South Central
2021-01-21,Kentucky,usa,235143.0,450175.0,4467682.416177007,East South Central
2021-01-22,Kentucky,usa,254144.0,466700.0,4467682.416177007,East South Central
2021-01-23,Kentucky,usa,270960.0,471000.0,4467682.416177007,East South Central
2021-01-24,Kentucky,usa,299493.0,471000.0,4467682.416177007,East South Central
2021-01-25,Kentucky,usa,307462.0,471000.0,4467682.416177007,East South Central
2021-01-26,Kentucky,usa,312192.0,557975.0,4467682.416177007,East South Central
2021-01-27,Kentucky,usa,323268.0,585500.0,4467682.416177007,East South Central
2021-01-28,Kentucky,usa,342200.0,611050.0,4467682.416177007,East South Central
2021-01-29,Kentucky,usa,366643.0,650050.0,4467682.416177007,East South Central
2021-01-30,Kentucky,usa,386001.0,650150.0,4467682.416177007,East South Central
2021-01-31,Kentucky,usa,404705.0,650150.0,4467682.416177007,East South Central
2021-02-01,Kentucky,usa,415545.0,650150.0,4467682.416177007,East South Central
2021-02-02,Kentucky,usa,419562.0,684700.0,4467682.416177007,East South Central
2021-02-03,Kentucky,usa,435400.0,719200.0,4467682.416177007,East South Central
2021-02-04,Kentucky,usa,455783.0,746500.0,4467682.416177007,East South Central
2021-02-05,Kentucky,usa,483777.0,747000.0,4467682.416177007,East South Central
2021-02-06,Kentucky,usa,517168.0,747000.0,4467682.416177007,East South Central
2021-02-07,Kentucky,usa,548342.0,747000.0,4467682.416177007,East South Central
2021-02-08,Kentucky,usa,564682.0,747000.0,4467682.416177007,East South Central
2021-02-09,Kentucky,usa,568658.0,828800.0,4467682.416177007,East South Central
2021-02-10,Kentucky,usa,584947.0,840400.0,4467682.416177007,East South Central
2021-02-11,Kentucky,usa,608198.0,882200.0,4467682.416177007,East South Central
2021-02-12,Kentucky,usa,636518.0,882400.0,4467682.416177007,East South Central
2021-02-13,Kentucky,usa,649810.0,892100.0,4467682.416177007,East South Central
2021-02-14,Kentucky,usa,678768.0,892100.0,4467682.416177007,East South Central
2021-02-15,Kentucky,usa,,,4467682.416177007,East South Central
2021-02-16,Kentucky,usa,711588.0,903775.0,4467682.416177007,East South Central
2021-02-17,Kentucky,usa,719857.0,911575.0,4467682.416177007,East South Central
2021-02-18,Kentucky,usa,726168.0,950600.0,4467682.416177007,East South Central
2021-02-19,Kentucky,usa,779109.0,998250.0,4467682.416177007,East South Central
2021-02-20,Kentucky,usa,796952.0,998250.0,4467682.416177007,East South Central
2021-02-21,Kentucky,usa,824007.0,1006050.0,4467682.416177007,East South Central
2021-02-22,Kentucky,usa,839508.0,1006050.0,4467682.416177007,East South Central
2021-02-23,Kentucky,usa,851440.0,1181375.0,4467682.416177007,East South Central
2021-02-24,Kentucky,usa,874840.0,1204585.0,4467682.416177007,East South Central
2021-02-25,Kentucky,usa,907836.0,1230465.0,4467682.416177007,East South Central
2021-02-26,Kentucky,usa,945168.0,1305725.0,4467682.416177007,East South Central
2021-02-27,Kentucky,usa,980727.0,1317325.0,4467682.416177007,East South Central
2021-02-28,Kentucky,usa,1020045.0,1317325.0,4467682.416177007,East South Central
2021-03-01,Kentucky,usa,1046835.0,1317325.0,4467682.416177007,East South Central
2021-03-02,Kentucky,usa,1061236.0,1418685.0,4467682.416177007,East South Central
2021-03-03,Kentucky,usa,1082228.0,1435555.0,4467682.416177007,East South Central
2021-03-04,Kentucky,usa,1117369.0,1449775.0,4467682.416177007,East South Central
2021-03-05,Kentucky,usa,1162694.0,1538415.0,4467682.416177007,East South Central
2021-03-06,Kentucky,usa,1209546.0,1555915.0,4467682.416177007,East South Central
2021-03-07,Kentucky,usa,1254160.0,1555915.0,4467682.416177007,East South Central
2021-03-08,Kentucky,usa,1283860.0,1555915.0,4467682.416177007,East South Central
2021-03-09,Kentucky,usa,1293847.0,1692775.0,4467682.416177007,East South Central
2021-03-10,Kentucky,usa,1318808.0,1709375.0,4467682.416177007,East South Central
2021-03-11,Kentucky,usa,1357068.0,1765905.0,4467682.416177007,East South Central
2021-03-12,Kentucky,usa,1401175.0,1770615.0,4467682.416177007,East South Central
2021-03-13,Kentucky,usa,1492234.0,1798045.0,4467682.416177007,East South Central
2021-03-14,Kentucky,usa,1496894.0,1798045.0,4467682.416177007,East South Central
2021-03-15,Kentucky,usa,1532494.0,1798045.0,4467682.416177007,East South Central
2021-03-16,Kentucky,usa,1547563.0,1942585.0,4467682.416177007,East South Central
2021-03-17,Kentucky,usa,1582305.0,1953155.0,4467682.416177007,East South Central
2021-03-18,Kentucky,usa,1619517.0,2000045.0,4467682.416177007,East South Central
2021-03-19,Kentucky,usa,1668125.0,2022815.0,4467682.416177007,East South Central
2021-03-20,Kentucky,usa,1713059.0,2072685.0,4467682.416177007,East South Central
2021-03-21,Kentucky,usa,1762745.0,2072685.0,4467682.416177007,East South Central
2021-03-22,Kentucky,usa,1797605.0,2072685.0,4467682.416177007,East South Central
2021-03-23,Kentucky,usa,1813786.0,2214795.0,4467682.416177007,East South Central
2021-03-24,Kentucky,usa,1838590.0,2228035.0,4467682.416177007,East South Central
2021-03-25,Kentucky,usa,1876610.0,2258935.0,4467682.416177007,East South Central
2021-03-26,Kentucky,usa,1924602.0,2310035.0,4467682.416177007,East South Central
2021-03-27,Kentucky,usa,1976294.0,2371375.0,4467682.416177007,East South Central
2021-03-28,Kentucky,usa,2019234.0,2371375.0,4467682.416177007,East South Central
2021-03-29,Kentucky,usa,2058753.0,2371375.0,4467682.416177007,East South Central
2021-03-30,Kentucky,usa,2074948.0,2559795.0,4467682.416177007,East South Central
2021-03-31,Kentucky,usa,2100387.0,2572045.0,4467682.416177007,East South Central
2021-04-01,Kentucky,usa,2142945.0,2607705.0,4467682.416177007,East South Central
2021-04-02,Kentucky,usa,2192380.0,2683265.0,4467682.416177007,East South Central
2021-04-03,Kentucky,usa,2252894.0,2731145.0,4467682.416177007,East South Central
2021-04-04,Kentucky,usa,2300753.0,2731745.0,4467682.416177007,East South Central
2021-04-05,Kentucky,usa,2327458.0,2731745.0,4467682.416177007,East South Central
2021-04-06,Kentucky,usa,2333781.0,2955035.0,4467682.416177007,East South Central
2021-04-07,Kentucky,usa,2368560.0,2970915.0,4467682.416177007,East South Central
2021-04-08,Kentucky,usa,2414960.0,3039575.0,4467682.416177007,East South Central
2021-04-09,Kentucky,usa,2471143.0,3074595.0,4467682.416177007,East South Central
2021-04-10,Kentucky,usa,2525215.0,3130125.0,4467682.416177007,East South Central
2021-04-11,Kentucky,usa,2571972.0,3130125.0,4467682.416177007,East South Central
2021-04-12,Kentucky,usa,2587355.0,3130125.0,4467682.416177007,East South Central
2021-04-13,Kentucky,usa,2594073.0,3286165.0,4467682.416177007,East South Central
2021-04-14,Kentucky,usa,2653617.0,3298245.0,4467682.416177007,East South Central
2021-01-12,Louisiana,usa,142771.0,368300.0,4648653.815925547,West South Central
2021-01-13,Louisiana,usa,156186.0,369475.0,4648653.815925547,West South Central
2021-01-14,Louisiana,usa,175811.0,370175.0,4648653.815925547,West South Central
2021-01-15,Louisiana,usa,197967.0,370175.0,4648653.815925547,West South Central
2021-01-16,Louisiana,usa,,,4648653.815925547,West South Central
2021-01-17,Louisiana,usa,,,4648653.815925547,West South Central
2021-01-18,Louisiana,usa,,,4648653.815925547,West South Central
2021-01-19,Louisiana,usa,255591.0,370175.0,4648653.815925547,West South Central
2021-01-20,Louisiana,usa,264400.0,485625.0,4648653.815925547,West South Central
2021-01-21,Louisiana,usa,279398.0,492800.0,4648653.815925547,West South Central
2021-01-22,Louisiana,usa,297655.0,506200.0,4648653.815925547,West South Central
2021-01-23,Louisiana,usa,315023.0,543700.0,4648653.815925547,West South Central
2021-01-24,Louisiana,usa,334086.0,543700.0,4648653.815925547,West South Central
2021-01-25,Louisiana,usa,341447.0,543700.0,4648653.815925547,West South Central
2021-01-26,Louisiana,usa,345675.0,602025.0,4648653.815925547,West South Central
2021-01-27,Louisiana,usa,358746.0,620325.0,4648653.815925547,West South Central
2021-01-28,Louisiana,usa,375895.0,620425.0,4648653.815925547,West South Central
2021-01-29,Louisiana,usa,398312.0,620425.0,4648653.815925547,West South Central
2021-01-30,Louisiana,usa,420908.0,648925.0,4648653.815925547,West South Central
2021-01-31,Louisiana,usa,443715.0,648925.0,4648653.815925547,West South Central
2021-02-01,Louisiana,usa,463179.0,648925.0,4648653.815925547,West South Central
2021-02-02,Louisiana,usa,476014.0,736850.0,4648653.815925547,West South Central
2021-02-03,Louisiana,usa,488960.0,746550.0,4648653.815925547,West South Central
2021-02-04,Louisiana,usa,509982.0,746550.0,4648653.815925547,West South Central
2021-02-05,Louisiana,usa,536404.0,746550.0,4648653.815925547,West South Central
2021-02-06,Louisiana,usa,570731.0,769750.0,4648653.815925547,West South Central
2021-02-07,Louisiana,usa,599941.0,769750.0,4648653.815925547,West South Central
2021-02-08,Louisiana,usa,614041.0,769750.0,4648653.815925547,West South Central
2021-02-09,Louisiana,usa,619729.0,880150.0,4648653.815925547,West South Central
2021-02-10,Louisiana,usa,639019.0,882350.0,4648653.815925547,West South Central
2021-02-11,Louisiana,usa,639019.0,894850.0,4648653.815925547,West South Central
2021-02-12,Louisiana,usa,701110.0,894850.0,4648653.815925547,West South Central
2021-02-13,Louisiana,usa,735622.0,895150.0,4648653.815925547,West South Central
2021-02-14,Louisiana,usa,769155.0,895150.0,4648653.815925547,West South Central
2021-02-15,Louisiana,usa,,,4648653.815925547,West South Central
2021-02-16,Louisiana,usa,784976.0,895350.0,4648653.815925547,West South Central
2021-02-17,Louisiana,usa,791574.0,900725.0,4648653.815925547,West South Central
2021-02-18,Louisiana,usa,795511.0,928425.0,4648653.815925547,West South Central
2021-02-19,Louisiana,usa,859565.0,987625.0,4648653.815925547,West South Central
2021-02-20,Louisiana,usa,877683.0,1012000.0,4648653.815925547,West South Central
2021-02-21,Louisiana,usa,894519.0,1042225.0,4648653.815925547,West South Central
2021-02-22,Louisiana,usa,903226.0,1043200.0,4648653.815925547,West South Central
2021-02-23,Louisiana,usa,907334.0,1127670.0,4648653.815925547,West South Central
2021-02-24,Louisiana,usa,920794.0,1247910.0,4648653.815925547,West South Central
2021-02-25,Louisiana,usa,943419.0,1264780.0,4648653.815925547,West South Central
2021-02-26,Louisiana,usa,978234.0,1281480.0,4648653.815925547,West South Central
2021-02-27,Louisiana,usa,1019381.0,1331680.0,4648653.815925547,West South Central
2021-02-28,Louisiana,usa,1056975.0,1331680.0,4648653.815925547,West South Central
2021-03-01,Louisiana,usa,1076576.0,1331680.0,4648653.815925547,West South Central
2021-03-02,Louisiana,usa,1084499.0,1479200.0,4648653.815925547,West South Central
2021-03-03,Louisiana,usa,1107626.0,1482470.0,4648653.815925547,West South Central
2021-03-04,Louisiana,usa,1139071.0,1515740.0,4648653.815925547,West South Central
2021-03-05,Louisiana,usa,1179138.0,1576670.0,4648653.815925547,West South Central
2021-03-06,Louisiana,usa,1179915.0,1640860.0,4648653.815925547,West South Central
2021-03-07,Louisiana,usa,1180945.0,1640860.0,4648653.815925547,West South Central
2021-03-08,Louisiana,usa,1277889.0,1640860.0,4648653.815925547,West South Central
2021-03-09,Louisiana,usa,1286353.0,1739230.0,4648653.815925547,West South Central
2021-03-10,Louisiana,usa,1309279.0,1787330.0,4648653.815925547,West South Central
2021-03-11,Louisiana,usa,1340630.0,1824270.0,4648653.815925547,West South Central
2021-03-12,Louisiana,usa,1379998.0,1834230.0,4648653.815925547,West South Central
2021-03-13,Louisiana,usa,1464259.0,1890870.0,4648653.815925547,West South Central
2021-03-14,Louisiana,usa,1464377.0,1890870.0,4648653.815925547,West South Central
2021-03-15,Louisiana,usa,1484459.0,1890870.0,4648653.815925547,West South Central
2021-03-16,Louisiana,usa,1494482.0,2048220.0,4648653.815925547,West South Central
2021-03-17,Louisiana,usa,1519050.0,2062360.0,4648653.815925547,West South Central
2021-03-18,Louisiana,usa,1519659.0,2096030.0,4648653.815925547,West South Central
2021-03-19,Louisiana,usa,1587368.0,2118260.0,4648653.815925547,West South Central
2021-03-20,Louisiana,usa,1629437.0,2164470.0,4648653.815925547,West South Central
2021-03-21,Louisiana,usa,1664443.0,2164470.0,4648653.815925547,West South Central
2021-03-22,Louisiana,usa,1688633.0,2164470.0,4648653.815925547,West South Central
2021-03-23,Louisiana,usa,1695779.0,2296150.0,4648653.815925547,West South Central
2021-03-24,Louisiana,usa,1725080.0,2363200.0,4648653.815925547,West South Central
2021-03-25,Louisiana,usa,1756494.0,2411250.0,4648653.815925547,West South Central
2021-03-26,Louisiana,usa,1793002.0,2445770.0,4648653.815925547,West South Central
2021-03-27,Louisiana,usa,1838055.0,2550580.0,4648653.815925547,West South Central
2021-03-28,Louisiana,usa,1882190.0,2550580.0,4648653.815925547,West South Central
2021-03-29,Louisiana,usa,1911134.0,2550580.0,4648653.815925547,West South Central
2021-03-30,Louisiana,usa,1920242.0,2705530.0,4648653.815925547,West South Central
2021-03-31,Louisiana,usa,1963625.0,2719670.0,4648653.815925547,West South Central
2021-04-01,Louisiana,usa,2003199.0,2808840.0,4648653.815925547,West South Central
2021-04-02,Louisiana,usa,2047718.0,2889690.0,4648653.815925547,West South Central
2021-04-03,Louisiana,usa,2093895.0,2903390.0,4648653.815925547,West South Central
2021-04-04,Louisiana,usa,2116985.0,2903390.0,4648653.815925547,West South Central
2021-04-05,Louisiana,usa,2131488.0,2903390.0,4648653.815925547,West South Central
2021-04-06,Louisiana,usa,2134372.0,3052610.0,4648653.815925547,West South Central
2021-04-07,Louisiana,usa,2161015.0,3118650.0,4648653.815925547,West South Central
2021-04-08,Louisiana,usa,2199349.0,3124520.0,4648653.815925547,West South Central
2021-04-09,Louisiana,usa,2239421.0,3159400.0,4648653.815925547,West South Central
2021-04-10,Louisiana,usa,2279467.0,3279090.0,4648653.815925547,West South Central
2021-04-11,Louisiana,usa,2317149.0,3279090.0,4648653.815925547,West South Central
2021-04-12,Louisiana,usa,2334618.0,3279090.0,4648653.815925547,West South Central
2021-04-13,Louisiana,usa,2345503.0,3371870.0,4648653.815925547,West South Central
2021-04-14,Louisiana,usa,2355526.0,3421430.0,4648653.815925547,West South Central
2021-01-12,Maine,usa,54945.0,132975.0,1344098.6943753655,New England
2021-01-13,Maine,usa,57248.0,136875.0,1344098.6943753655,New England
2021-01-14,Maine,usa,61129.0,136875.0,1344098.6943753655,New England
2021-01-15,Maine,usa,61129.0,136875.0,1344098.6943753655,New England
2021-01-16,Maine,usa,,,1344098.6943753655,New England
2021-01-17,Maine,usa,,,1344098.6943753655,New England
2021-01-18,Maine,usa,,,1344098.6943753655,New England
2021-01-19,Maine,usa,73978.0,136875.0,1344098.6943753655,New England
2021-01-20,Maine,usa,76167.0,155800.0,1344098.6943753655,New England
2021-01-21,Maine,usa,80502.0,165175.0,1344098.6943753655,New England
2021-01-22,Maine,usa,86395.0,176400.0,1344098.6943753655,New England
2021-01-23,Maine,usa,93003.0,178450.0,1344098.6943753655,New England
2021-01-24,Maine,usa,99815.0,178450.0,1344098.6943753655,New England
2021-01-25,Maine,usa,104069.0,178450.0,1344098.6943753655,New England
2021-01-26,Maine,usa,104924.0,195925.0,1344098.6943753655,New England
2021-01-27,Maine,usa,109183.0,204325.0,1344098.6943753655,New England
2021-01-28,Maine,usa,115191.0,208225.0,1344098.6943753655,New England
2021-01-29,Maine,usa,123207.0,211150.0,1344098.6943753655,New England
2021-01-30,Maine,usa,132067.0,212125.0,1344098.6943753655,New England
2021-01-31,Maine,usa,140353.0,212125.0,1344098.6943753655,New England
2021-02-01,Maine,usa,145786.0,212125.0,1344098.6943753655,New England
2021-02-02,Maine,usa,145786.0,221875.0,1344098.6943753655,New England
2021-02-03,Maine,usa,145786.0,226275.0,1344098.6943753655,New England
2021-02-04,Maine,usa,153439.0,254550.0,1344098.6943753655,New England
2021-02-05,Maine,usa,159236.0,254550.0,1344098.6943753655,New England
2021-02-06,Maine,usa,168626.0,254550.0,1344098.6943753655,New England
2021-02-07,Maine,usa,178449.0,254550.0,1344098.6943753655,New England
2021-02-08,Maine,usa,178449.0,254550.0,1344098.6943753655,New England
2021-02-09,Maine,usa,187512.0,276600.0,1344098.6943753655,New England
2021-02-10,Maine,usa,193246.0,285800.0,1344098.6943753655,New England
2021-02-11,Maine,usa,193246.0,299375.0,1344098.6943753655,New England
2021-02-12,Maine,usa,193246.0,299375.0,1344098.6943753655,New England
2021-02-13,Maine,usa,193246.0,299375.0,1344098.6943753655,New England
2021-02-14,Maine,usa,193246.0,299375.0,1344098.6943753655,New England
2021-02-15,Maine,usa,,,1344098.6943753655,New England
2021-02-16,Maine,usa,238137.0,317850.0,1344098.6943753655,New England
2021-02-17,Maine,usa,242445.0,321850.0,1344098.6943753655,New England
2021-02-18,Maine,usa,242445.0,321850.0,1344098.6943753655,New England
2021-02-19,Maine,usa,268162.0,335375.0,1344098.6943753655,New England
2021-02-20,Maine,usa,268322.0,335375.0,1344098.6943753655,New England
2021-02-21,Maine,usa,268693.0,335375.0,1344098.6943753655,New England
2021-02-22,Maine,usa,297116.0,335375.0,1344098.6943753655,New England
2021-02-23,Maine,usa,299427.0,355310.0,1344098.6943753655,New England
2021-02-24,Maine,usa,305362.0,387360.0,1344098.6943753655,New England
2021-02-25,Maine,usa,305397.0,398190.0,1344098.6943753655,New England
2021-02-26,Maine,usa,305477.0,411790.0,1344098.6943753655,New England
2021-02-27,Maine,usa,332358.0,416090.0,1344098.6943753655,New England
2021-02-28,Maine,usa,332999.0,416090.0,1344098.6943753655,New England
2021-03-01,Maine,usa,334009.0,416090.0,1344098.6943753655,New England
2021-03-02,Maine,usa,334325.0,451450.0,1344098.6943753655,New England
2021-03-03,Maine,usa,334449.0,465150.0,1344098.6943753655,New England
2021-03-04,Maine,usa,334528.0,487680.0,1344098.6943753655,New England
2021-03-05,Maine,usa,382117.0,503580.0,1344098.6943753655,New England
2021-03-06,Maine,usa,398509.0,503580.0,1344098.6943753655,New England
2021-03-07,Maine,usa,399534.0,503580.0,1344098.6943753655,New England
2021-03-08,Maine,usa,427445.0,503580.0,1344098.6943753655,New England
2021-03-09,Maine,usa,432219.0,541780.0,1344098.6943753655,New England
2021-03-10,Maine,usa,441443.0,557580.0,1344098.6943753655,New England
2021-03-11,Maine,usa,442593.0,581920.0,1344098.6943753655,New England
2021-03-12,Maine,usa,476530.0,582520.0,1344098.6943753655,New England
2021-03-13,Maine,usa,477511.0,583690.0,1344098.6943753655,New England
2021-03-14,Maine,usa,510397.0,583690.0,1344098.6943753655,New England
2021-03-15,Maine,usa,523269.0,583690.0,1344098.6943753655,New England
2021-03-16,Maine,usa,528109.0,624990.0,1344098.6943753655,New England
2021-03-17,Maine,usa,528359.0,636990.0,1344098.6943753655,New England
2021-03-18,Maine,usa,528977.0,666270.0,1344098.6943753655,New England
2021-03-19,Maine,usa,557469.0,666270.0,1344098.6943753655,New England
2021-03-20,Maine,usa,557814.0,679570.0,1344098.6943753655,New England
2021-03-21,Maine,usa,558351.0,679570.0,1344098.6943753655,New England
