date,location,country,total_vaccinations_raw,total_distributed_raw,pop_est,division,daily_vaccinations_raw,daily_distributed_raw,daily_vaccinations_rolling,daily_distributed_rolling
2021-03-02,Kentucky,usa,1061236.0,1418685.0,4467676.766031382,East South Central,14401.0,101360.0,29970.85714285714,33901.42857142857
2021-03-03,Kentucky,usa,1082228.0,1435555.0,4467676.766031382,East South Central,20992.0,16870.0,29626.85714285714,32995.71428571428
2021-03-04,Kentucky,usa,1117369.0,1449775.0,4467676.766031382,East South Central,35141.0,14220.0,29933.285714285714,31330.0
2021-03-05,Kentucky,usa,1162694.0,1538415.0,4467676.766031382,East South Central,45325.0,88640.0,31075.14285714286,33241.42857142857
2021-03-06,Kentucky,usa,1209546.0,1555915.0,4467676.766031382,East South Central,46852.0,17500.0,32688.428571428572,34084.28571428572
2021-03-07,Kentucky,usa,1254160.0,1555915.0,4467676.766031382,East South Central,44614.0,0.0,33445.0,34084.28571428572
2021-03-08,Kentucky,usa,1283860.0,1555915.0,4467676.766031382,East South Central,29700.0,0.0,33860.71428571428,34084.28571428572
2021-03-09,Kentucky,usa,1293847.0,1692775.0,4467676.766031382,East South Central,9987.0,136860.0,33230.142857142855,39155.71428571428
2021-03-10,Kentucky,usa,1318808.0,1709375.0,4467676.766031382,East South Central,24961.0,16600.0,33797.142857142855,39117.142857142855
2021-03-11,Kentucky,usa,1357068.0,1765905.0,4467676.766031382,East South Central,38260.0,56530.0,34242.71428571428,45161.42857142857
2021-03-12,Kentucky,usa,1401175.0,1770615.0,4467676.766031382,East South Central,44107.0,4710.0,34068.71428571428,33171.42857142857
2021-03-13,Kentucky,usa,1492234.0,1798045.0,4467676.766031382,East South Central,91059.0,27430.0,40384.0,34590.0
2021-03-14,Kentucky,usa,1496894.0,1798045.0,4467676.766031382,East South Central,4660.0,0.0,34676.28571428572,34590.0
2021-03-15,Kentucky,usa,1532494.0,1798045.0,4467676.766031382,East South Central,35600.0,0.0,35519.142857142855,34590.0
2021-03-16,Kentucky,usa,1547563.0,1942585.0,4467676.766031382,East South Central,15069.0,144540.0,36245.142857142855,35687.142857142855
2021-03-17,Kentucky,usa,1582305.0,1953155.0,4467676.766031382,East South Central,34742.0,10570.0,37642.42857142857,34825.71428571428
2021-03-18,Kentucky,usa,1619517.0,2000045.0,4467676.766031382,East South Central,37212.0,46890.0,37492.71428571428,33448.57142857143
2021-03-19,Kentucky,usa,1668125.0,2022815.0,4467676.766031382,East South Central,48608.0,22770.0,38135.71428571428,36028.57142857143
2021-03-20,Kentucky,usa,1713059.0,2072685.0,4467676.766031382,East South Central,44934.0,49870.0,31546.428571428572,39234.28571428572
2021-03-21,Kentucky,usa,1762745.0,2072685.0,4467676.766031382,East South Central,49686.0,0.0,37978.71428571428,39234.28571428572
2021-03-22,Kentucky,usa,1797605.0,2072685.0,4467676.766031382,East South Central,34860.0,0.0,37873.0,39234.28571428572
2021-03-23,Kentucky,usa,1813786.0,2214795.0,4467676.766031382,East South Central,16181.0,142110.0,38031.857142857145,38887.142857142855
2021-03-24,Kentucky,usa,1838590.0,2228035.0,4467676.766031382,East South Central,24804.0,13240.0,36612.142857142855,39268.57142857143
2021-03-25,Kentucky,usa,1876610.0,2258935.0,4467676.766031382,East South Central,38020.0,30900.0,36727.57142857143,36984.28571428572
2021-03-26,Kentucky,usa,1924602.0,2310035.0,4467676.766031382,East South Central,47992.0,51100.0,36639.57142857143,41031.42857142857
2021-03-27,Kentucky,usa,1976294.0,2371375.0,4467676.766031382,East South Central,51692.0,61340.0,37605.0,42670.0
2021-03-28,Kentucky,usa,2019234.0,2371375.0,4467676.766031382,East South Central,42940.0,0.0,36641.28571428572,42670.0
2021-03-29,Kentucky,usa,2058753.0,2371375.0,4467676.766031382,East South Central,39519.0,0.0,37306.857142857145,42670.0
2021-03-30,Kentucky,usa,2074948.0,2559795.0,4467676.766031382,East South Central,16195.0,188420.0,37308.857142857145,49285.71428571428
2021-03-31,Kentucky,usa,2100387.0,2572045.0,4467676.766031382,East South Central,25439.0,12250.0,37399.57142857143,49144.28571428572
2021-04-01,Kentucky,usa,2142945.0,2607705.0,4467676.766031382,East South Central,42558.0,35660.0,38047.857142857145,49824.28571428572
2021-04-02,Kentucky,usa,2192380.0,2683265.0,4467676.766031382,East South Central,49435.0,75560.0,38254.0,53318.57142857143
2021-04-03,Kentucky,usa,2252894.0,2731145.0,4467676.766031382,East South Central,60514.0,47880.0,39514.28571428572,51395.71428571428
2021-04-04,Kentucky,usa,2300753.0,2731745.0,4467676.766031382,East South Central,47859.0,600.0,40217.0,51481.42857142857
2021-04-05,Kentucky,usa,2327458.0,2731745.0,4467676.766031382,East South Central,26705.0,0.0,38386.42857142857,51481.42857142857
2021-04-06,Kentucky,usa,2333781.0,2955035.0,4467676.766031382,East South Central,6323.0,223290.0,36976.142857142855,56462.857142857145
2021-04-07,Kentucky,usa,2368560.0,2970915.0,4467676.766031382,East South Central,34779.0,15880.0,38310.42857142857,56981.42857142857
2021-04-08,Kentucky,usa,2414960.0,3039575.0,4467676.766031382,East South Central,46400.0,68660.0,38859.28571428572,61695.71428571428
2021-04-09,Kentucky,usa,2471143.0,3074595.0,4467676.766031382,East South Central,56183.0,35020.0,39823.28571428572,55904.28571428572
2021-04-10,Kentucky,usa,2525215.0,3130125.0,4467676.766031382,East South Central,54072.0,55530.0,38903.0,56997.142857142855
2021-04-11,Kentucky,usa,2571972.0,3130125.0,4467676.766031382,East South Central,46757.0,0.0,38745.57142857143,56911.42857142857
2021-04-12,Kentucky,usa,2587355.0,3130125.0,4467676.766031382,East South Central,15383.0,0.0,37128.142857142855,56911.42857142857
2021-04-13,Kentucky,usa,2594073.0,3286165.0,4467676.766031382,East South Central,6718.0,156040.0,37184.57142857143,47304.28571428572
2021-04-14,Kentucky,usa,2653617.0,3298245.0,4467676.766031382,East South Central,59544.0,12080.0,40722.42857142857,46761.42857142857
2021-04-15,Kentucky,usa,2704303.0,3327845.0,4467676.766031382,East South Central,50686.0,29600.0,41334.71428571428,41181.42857142857
2021-04-16,Kentucky,usa,2755582.0,3377425.0,4467676.766031382,East South Central,51279.0,49580.0,40634.142857142855,43261.42857142857
2021-04-17,Kentucky,usa,2802064.0,3429305.0,4467676.766031382,East South Central,46482.0,51880.0,39549.857142857145,42740.0
2021-04-18,Kentucky,usa,2849292.0,3429405.0,4467676.766031382,East South Central,47228.0,100.0,39617.142857142855,42754.28571428572
2021-01-12,Louisiana,usa,142771.0,368300.0,4648662.371001571,West South Central,,,,
2021-01-13,Louisiana,usa,156186.0,369475.0,4648662.371001571,West South Central,13415.0,1175.0,13415.0,1175.0
2021-01-14,Louisiana,usa,175811.0,370175.0,4648662.371001571,West South Central,19625.0,700.0,16520.0,937.5
2021-01-15,Louisiana,usa,197967.0,370175.0,4648662.371001571,West South Central,22156.0,0.0,18398.666666666668,625.0
2021-01-16,Louisiana,usa,,,4648662.371001571,West South Central,,,18398.666666666668,625.0
2021-01-17,Louisiana,usa,,,4648662.371001571,West South Central,,,18398.666666666668,625.0
2021-01-18,Louisiana,usa,,,4648662.371001571,West South Central,,,18398.666666666668,625.0
2021-01-19,Louisiana,usa,255591.0,370175.0,4648662.371001571,West South Central,,,18398.666666666668,625.0
2021-01-20,Louisiana,usa,264400.0,485625.0,4648662.371001571,West South Central,8809.0,115450.0,16863.333333333332,38716.666666666664
2021-01-21,Louisiana,usa,279398.0,492800.0,4648662.371001571,West South Central,14998.0,7175.0,15321.0,40875.0
2021-01-22,Louisiana,usa,297655.0,506200.0,4648662.371001571,West South Central,18257.0,13400.0,14021.333333333334,45341.666666666664
2021-01-23,Louisiana,usa,315023.0,543700.0,4648662.371001571,West South Central,17368.0,37500.0,14858.0,43381.25
2021-01-24,Louisiana,usa,334086.0,543700.0,4648662.371001571,West South Central,19063.0,0.0,15699.0,34705.0
2021-01-25,Louisiana,usa,341447.0,543700.0,4648662.371001571,West South Central,7361.0,0.0,14309.333333333334,28920.833333333332
2021-01-26,Louisiana,usa,345675.0,602025.0,4648662.371001571,West South Central,4228.0,58325.0,12869.142857142857,33121.42857142857
2021-01-27,Louisiana,usa,358746.0,620325.0,4648662.371001571,West South Central,13071.0,18300.0,13478.0,19242.85714285714
2021-01-28,Louisiana,usa,375895.0,620425.0,4648662.371001571,West South Central,17149.0,100.0,13785.285714285714,18232.14285714286
2021-01-29,Louisiana,usa,398312.0,620425.0,4648662.371001571,West South Central,22417.0,0.0,14379.57142857143,16317.857142857143
2021-01-30,Louisiana,usa,420908.0,648925.0,4648662.371001571,West South Central,22596.0,28500.0,15126.42857142857,15032.142857142857
2021-01-31,Louisiana,usa,443715.0,648925.0,4648662.371001571,West South Central,22807.0,0.0,15661.285714285714,15032.142857142857
2021-02-01,Louisiana,usa,463179.0,648925.0,4648662.371001571,West South Central,19464.0,0.0,17390.285714285714,15032.142857142857
2021-02-02,Louisiana,usa,476014.0,736850.0,4648662.371001571,West South Central,12835.0,87925.0,18619.85714285714,19260.714285714286
2021-02-03,Louisiana,usa,488960.0,746550.0,4648662.371001571,West South Central,12946.0,9700.0,18602.0,18032.14285714286
2021-02-04,Louisiana,usa,509982.0,746550.0,4648662.371001571,West South Central,21022.0,0.0,19155.285714285714,18017.85714285714
2021-02-05,Louisiana,usa,536404.0,746550.0,4648662.371001571,West South Central,26422.0,0.0,19727.428571428572,18017.85714285714
2021-02-06,Louisiana,usa,570731.0,769750.0,4648662.371001571,West South Central,34327.0,23200.0,21403.285714285714,17260.714285714286
2021-02-07,Louisiana,usa,599941.0,769750.0,4648662.371001571,West South Central,29210.0,0.0,22318.0,17260.714285714286
2021-02-08,Louisiana,usa,614041.0,769750.0,4648662.371001571,West South Central,14100.0,0.0,21551.714285714286,17260.714285714286
2021-02-09,Louisiana,usa,619729.0,880150.0,4648662.371001571,West South Central,5688.0,110400.0,20530.714285714286,20471.428571428572
2021-02-10,Louisiana,usa,639019.0,882350.0,4648662.371001571,West South Central,19290.0,2200.0,21437.0,19400.0
2021-02-11,Louisiana,usa,639019.0,894850.0,4648662.371001571,West South Central,0.0,12500.0,18433.85714285714,21185.714285714286
2021-02-12,Louisiana,usa,701110.0,894850.0,4648662.371001571,West South Central,62091.0,0.0,23529.428571428572,21185.714285714286
2021-02-13,Louisiana,usa,735622.0,895150.0,4648662.371001571,West South Central,34512.0,300.0,23555.85714285714,17914.285714285714
2021-02-14,Louisiana,usa,769155.0,895150.0,4648662.371001571,West South Central,33533.0,0.0,24173.428571428572,17914.285714285714
2021-02-15,Louisiana,usa,,,4648662.371001571,West South Central,,,25852.333333333332,20900.0
2021-02-16,Louisiana,usa,784976.0,895350.0,4648662.371001571,West South Central,,,29885.2,3000.0
2021-02-17,Louisiana,usa,791574.0,900725.0,4648662.371001571,West South Central,6598.0,5375.0,27346.8,3635.0
2021-02-18,Louisiana,usa,795511.0,928425.0,4648662.371001571,West South Central,3937.0,27700.0,28134.2,6675.0
2021-02-19,Louisiana,usa,859565.0,987625.0,4648662.371001571,West South Central,64054.0,59200.0,28526.8,18515.0
2021-02-20,Louisiana,usa,877683.0,1012000.0,4648662.371001571,West South Central,18118.0,24375.0,25248.0,23330.0
2021-02-21,Louisiana,usa,894519.0,1042225.0,4648662.371001571,West South Central,16836.0,30225.0,21908.6,29375.0
2021-02-22,Louisiana,usa,903226.0,1043200.0,4648662.371001571,West South Central,8707.0,975.0,19708.333333333332,24641.666666666668
2021-02-23,Louisiana,usa,907334.0,1127670.0,4648662.371001571,West South Central,4108.0,84470.0,17479.714285714286,33188.57142857143
2021-02-24,Louisiana,usa,920794.0,1247910.0,4648662.371001571,West South Central,13460.0,120240.0,18460.0,49597.857142857145
2021-02-25,Louisiana,usa,943419.0,1264780.0,4648662.371001571,West South Central,22625.0,16870.0,21129.714285714286,48050.71428571428
2021-02-26,Louisiana,usa,978234.0,1281480.0,4648662.371001571,West South Central,34815.0,16700.0,16952.714285714286,41979.28571428572
2021-02-27,Louisiana,usa,1019381.0,1331680.0,4648662.371001571,West South Central,41147.0,50200.0,20242.571428571428,45668.57142857143
2021-02-28,Louisiana,usa,1056975.0,1331680.0,4648662.371001571,West South Central,37594.0,0.0,23208.0,41350.71428571428
2021-03-01,Louisiana,usa,1076576.0,1331680.0,4648662.371001571,West South Central,19601.0,0.0,24764.285714285714,41211.42857142857
2021-03-02,Louisiana,usa,1084499.0,1479200.0,4648662.371001571,West South Central,7923.0,147520.0,25309.285714285714,50218.57142857143
2021-03-03,Louisiana,usa,1107626.0,1482470.0,4648662.371001571,West South Central,23127.0,3270.0,26690.285714285714,33508.57142857143
2021-03-04,Louisiana,usa,1139071.0,1515740.0,4648662.371001571,West South Central,31445.0,33270.0,27950.285714285714,35851.42857142857
2021-03-05,Louisiana,usa,1179138.0,1576670.0,4648662.371001571,West South Central,40067.0,60930.0,28700.571428571428,42170.0
2021-03-06,Louisiana,usa,1179915.0,1640860.0,4648662.371001571,West South Central,777.0,64190.0,22933.428571428572,44168.57142857143
2021-03-07,Louisiana,usa,1180945.0,1640860.0,4648662.371001571,West South Central,1030.0,0.0,17710.0,44168.57142857143
2021-03-08,Louisiana,usa,1277889.0,1640860.0,4648662.371001571,West South Central,96944.0,0.0,28759.0,44168.57142857143
2021-03-09,Louisiana,usa,1286353.0,1739230.0,4648662.371001571,West South Central,8464.0,98370.0,28836.285714285714,37147.142857142855
2021-03-10,Louisiana,usa,1309279.0,1787330.0,4648662.371001571,West South Central,22926.0,48100.0,28807.571428571428,43551.42857142857
2021-03-11,Louisiana,usa,1340630.0,1824270.0,4648662.371001571,West South Central,31351.0,36940.0,28794.14285714286,44075.71428571428
2021-03-12,Louisiana,usa,1379998.0,1834230.0,4648662.371001571,West South Central,39368.0,9960.0,28694.285714285714,36794.28571428572
2021-03-13,Louisiana,usa,1464259.0,1890870.0,4648662.371001571,West South Central,84261.0,56640.0,40620.57142857143,35715.71428571428
2021-03-14,Louisiana,usa,1464377.0,1890870.0,4648662.371001571,West South Central,118.0,0.0,40490.28571428572,35715.71428571428
2021-03-15,Louisiana,usa,1484459.0,1890870.0,4648662.371001571,West South Central,20082.0,0.0,29510.0,35715.71428571428
2021-03-16,Louisiana,usa,1494482.0,2048220.0,4648662.371001571,West South Central,10023.0,157350.0,29732.714285714286,44141.42857142857
2021-03-17,Louisiana,usa,1519050.0,2062360.0,4648662.371001571,West South Central,24568.0,14140.0,29967.285714285714,39290.0
2021-03-18,Louisiana,usa,1519659.0,2096030.0,4648662.371001571,West South Central,609.0,33670.0,25575.571428571428,38822.857142857145
2021-03-19,Louisiana,usa,1587368.0,2118260.0,4648662.371001571,West South Central,67709.0,22230.0,29624.285714285714,40575.71428571428
2021-03-20,Louisiana,usa,1629437.0,2164470.0,4648662.371001571,West South Central,42069.0,46210.0,23596.85714285714,39085.71428571428
2021-03-21,Louisiana,usa,1664443.0,2164470.0,4648662.371001571,West South Central,35006.0,0.0,28580.85714285714,39085.71428571428
2021-03-22,Louisiana,usa,1688633.0,2164470.0,4648662.371001571,West South Central,24190.0,0.0,29167.714285714286,39085.71428571428
2021-03-23,Louisiana,usa,1695779.0,2296150.0,4648662.371001571,West South Central,7146.0,131680.0,28756.714285714286,35418.57142857143
2021-03-24,Louisiana,usa,1725080.0,2363200.0,4648662.371001571,West South Central,29301.0,67050.0,29432.85714285714,42977.142857142855
2021-03-25,Louisiana,usa,1756494.0,2411250.0,4648662.371001571,West South Central,31414.0,48050.0,33833.57142857143,45031.42857142857
2021-03-26,Louisiana,usa,1793002.0,2445770.0,4648662.371001571,West South Central,36508.0,34520.0,29376.285714285714,46787.142857142855
2021-03-27,Louisiana,usa,1838055.0,2550580.0,4648662.371001571,West South Central,45053.0,104810.0,29802.571428571428,55158.57142857143
2021-03-28,Louisiana,usa,1882190.0,2550580.0,4648662.371001571,West South Central,44135.0,0.0,31106.714285714286,55158.57142857143
2021-03-29,Louisiana,usa,1911134.0,2550580.0,4648662.371001571,West South Central,28944.0,0.0,31785.85714285714,55158.57142857143
2021-03-30,Louisiana,usa,1920242.0,2705530.0,4648662.371001571,West South Central,9108.0,154950.0,32066.14285714286,58482.857142857145
2021-03-31,Louisiana,usa,1963625.0,2719670.0,4648662.371001571,West South Central,43383.0,14140.0,34077.857142857145,50924.28571428572
2021-04-01,Louisiana,usa,2003199.0,2808840.0,4648662.371001571,West South Central,39574.0,89170.0,35243.57142857143,56798.57142857143
2021-04-02,Louisiana,usa,2047718.0,2889690.0,4648662.371001571,West South Central,44519.0,80850.0,36388.0,63417.142857142855
2021-04-03,Louisiana,usa,2093895.0,2903390.0,4648662.371001571,West South Central,46177.0,13700.0,36548.57142857143,50401.42857142857
2021-04-04,Louisiana,usa,2116985.0,2903390.0,4648662.371001571,West South Central,23090.0,0.0,33542.142857142855,50401.42857142857
2021-04-05,Louisiana,usa,2131488.0,2903390.0,4648662.371001571,West South Central,14503.0,0.0,31479.14285714286,50401.42857142857
2021-04-06,Louisiana,usa,2134372.0,3052610.0,4648662.371001571,West South Central,2884.0,149220.0,30590.0,49582.857142857145
2021-04-07,Louisiana,usa,2161015.0,3118650.0,4648662.371001571,West South Central,26643.0,66040.0,28198.571428571428,56997.142857142855
2021-04-08,Louisiana,usa,2199349.0,3124520.0,4648662.371001571,West South Central,38334.0,5870.0,28021.428571428572,45097.142857142855
2021-04-09,Louisiana,usa,2239421.0,3159400.0,4648662.371001571,West South Central,40072.0,34880.0,27386.14285714286,38530.0
2021-04-10,Louisiana,usa,2279467.0,3279090.0,4648662.371001571,West South Central,40046.0,119690.0,26510.285714285714,53671.42857142857
2021-04-11,Louisiana,usa,2317149.0,3279090.0,4648662.371001571,West South Central,37682.0,0.0,28594.85714285714,53671.42857142857
2021-04-12,Louisiana,usa,2334618.0,3279090.0,4648662.371001571,West South Central,17469.0,0.0,29018.571428571428,53671.42857142857
2021-04-13,Louisiana,usa,2345503.0,3371870.0,4648662.371001571,West South Central,10885.0,92780.0,30161.571428571428,45608.57142857143
2021-04-14,Louisiana,usa,2355526.0,3421430.0,4648662.371001571,West South Central,10023.0,49560.0,27787.285714285714,43254.28571428572
2021-04-15,Louisiana,usa,2394289.0,3428000.0,4648662.371001571,West South Central,38763.0,6570.0,27848.571428571428,43354.28571428572
2021-04-16,Louisiana,usa,2427942.0,3433110.0,4648662.371001571,West South Central,33653.0,5110.0,26931.571428571428,39101.42857142857
2021-04-17,Louisiana,usa,2460469.0,3513250.0,4648662.371001571,West South Central,32527.0,80140.0,25857.428571428572,33451.42857142857
2021-04-18,Louisiana,usa,2489654.0,3513250.0,4648662.371001571,West South Central,29185.0,0.0,24643.571428571428,33451.42857142857
2021-01-12,Maine,usa,54945.0,132975.0,1344104.776027304,New England,,,,
2021-01-13,Maine,usa,57248.0,136875.0,1344104.776027304,New England,2303.0,3900.0,2303.0,3900.0
2021-01-14,Maine,usa,61129.0,136875.0,1344104.776027304,New England,3881.0,0.0,3092.0,1950.0
2021-01-15,Maine,usa,61129.0,136875.0,1344104.776027304,New England,0.0,0.0,2061.3333333333335,1300.0
2021-01-16,Maine,usa,,,1344104.776027304,New England,,,2061.3333333333335,1300.0
2021-01-17,Maine,usa,,,1344104.776027304,New England,,,2061.3333333333335,1300.0
2021-01-18,Maine,usa,,,1344104.776027304,New England,,,2061.3333333333335,1300.0
2021-01-19,Maine,usa,73978.0,136875.0,1344104.776027304,New England,,,2061.3333333333335,1300.0
2021-01-20,Maine,usa,76167.0,155800.0,1344104.776027304,New England,2189.0,18925.0,2023.3333333333333,6308.333333333333
2021-01-21,Maine,usa,80502.0,165175.0,1344104.776027304,New England,4335.0,9375.0,2174.6666666666665,9433.333333333334
2021-01-22,Maine,usa,86395.0,176400.0,1344104.776027304,New England,5893.0,11225.0,4139.0,13175.0
2021-01-23,Maine,usa,93003.0,178450.0,1344104.776027304,New England,6608.0,2050.0,4756.25,10393.75
2021-01-24,Maine,usa,99815.0,178450.0,1344104.776027304,New England,6812.0,0.0,5167.4,8315.0
2021-01-25,Maine,usa,104069.0,178450.0,1344104.776027304,New England,4254.0,0.0,5015.166666666667,6929.166666666667
2021-01-26,Maine,usa,104924.0,195925.0,1344104.776027304,New England,855.0,17475.0,4420.857142857143,8435.714285714286
2021-01-27,Maine,usa,109183.0,204325.0,1344104.776027304,New England,4259.0,8400.0,4716.571428571428,6932.142857142857
2021-01-28,Maine,usa,115191.0,208225.0,1344104.776027304,New England,6008.0,3900.0,4955.571428571428,6150.0
2021-01-29,Maine,usa,123207.0,211150.0,1344104.776027304,New England,8016.0,2925.0,5258.857142857143,4964.285714285715
2021-01-30,Maine,usa,132067.0,212125.0,1344104.776027304,New England,8860.0,975.0,5580.571428571428,4810.714285714285
2021-01-31,Maine,usa,140353.0,212125.0,1344104.776027304,New England,8286.0,0.0,5791.142857142857,4810.714285714285
2021-02-01,Maine,usa,145786.0,212125.0,1344104.776027304,New England,5433.0,0.0,5959.571428571428,4810.714285714285
2021-02-02,Maine,usa,145786.0,221875.0,1344104.776027304,New England,0.0,9750.0,5837.428571428572,3707.1428571428573
2021-02-03,Maine,usa,145786.0,226275.0,1344104.776027304,New England,0.0,4400.0,5229.0,3135.714285714286
2021-02-04,Maine,usa,153439.0,254550.0,1344104.776027304,New England,7653.0,28275.0,5464.0,6617.857142857143
2021-02-05,Maine,usa,159236.0,254550.0,1344104.776027304,New England,5797.0,0.0,5147.0,6200.0
2021-02-06,Maine,usa,168626.0,254550.0,1344104.776027304,New England,9390.0,0.0,5222.714285714285,6060.714285714285
2021-02-07,Maine,usa,178449.0,254550.0,1344104.776027304,New England,9823.0,0.0,5442.285714285715,6060.714285714285
2021-02-08,Maine,usa,178449.0,254550.0,1344104.776027304,New England,0.0,0.0,4666.142857142857,6060.714285714285
2021-02-09,Maine,usa,187512.0,276600.0,1344104.776027304,New England,9063.0,22050.0,5960.857142857143,7817.857142857143
2021-02-10,Maine,usa,193246.0,285800.0,1344104.776027304,New England,5734.0,9200.0,6780.0,8503.57142857143
2021-02-11,Maine,usa,193246.0,299375.0,1344104.776027304,New England,0.0,13575.0,5686.714285714285,6403.571428571428
2021-02-12,Maine,usa,193246.0,299375.0,1344104.776027304,New England,0.0,0.0,4858.571428571428,6403.571428571428
2021-02-13,Maine,usa,193246.0,299375.0,1344104.776027304,New England,0.0,0.0,3517.1428571428573,6403.571428571428
2021-02-14,Maine,usa,193246.0,299375.0,1344104.776027304,New England,0.0,0.0,2113.8571428571427,6403.571428571428
2021-02-15,Maine,usa,,,1344104.776027304,New England,,,2466.1666666666665,7470.833333333333
2021-02-16,Maine,usa,238137.0,317850.0,1344104.776027304,New England,,,1146.8,4555.0
2021-02-17,Maine,usa,242445.0,321850.0,1344104.776027304,New England,4308.0,4000.0,861.6,3515.0
2021-02-18,Maine,usa,242445.0,321850.0,1344104.776027304,New England,0.0,0.0,861.6,800.0
2021-02-19,Maine,usa,268162.0,335375.0,1344104.776027304,New England,25717.0,13525.0,6005.0,3505.0
2021-02-20,Maine,usa,268322.0,335375.0,1344104.776027304,New England,160.0,0.0,6037.0,3505.0
2021-02-21,Maine,usa,268693.0,335375.0,1344104.776027304,New England,371.0,0.0,6111.2,3505.0
2021-02-22,Maine,usa,297116.0,335375.0,1344104.776027304,New England,28423.0,0.0,9829.833333333334,2920.8333333333335
2021-02-23,Maine,usa,299427.0,355310.0,1344104.776027304,New England,2311.0,19935.0,8755.714285714286,5351.428571428572
2021-02-24,Maine,usa,305362.0,387360.0,1344104.776027304,New England,5935.0,32050.0,8988.142857142857,9358.57142857143
2021-02-25,Maine,usa,305397.0,398190.0,1344104.776027304,New England,35.0,10830.0,8993.142857142857,10905.714285714286
2021-02-26,Maine,usa,305477.0,411790.0,1344104.776027304,New England,80.0,13600.0,5330.714285714285,10916.42857142857
2021-02-27,Maine,usa,332358.0,416090.0,1344104.776027304,New England,26881.0,4300.0,9148.0,11530.714285714286
2021-02-28,Maine,usa,332999.0,416090.0,1344104.776027304,New England,641.0,0.0,9186.57142857143,11530.714285714286
2021-03-01,Maine,usa,334009.0,416090.0,1344104.776027304,New England,1010.0,0.0,5270.428571428572,11530.714285714286
2021-03-02,Maine,usa,334325.0,451450.0,1344104.776027304,New England,316.0,35360.0,4985.428571428572,13734.285714285714
2021-03-03,Maine,usa,334449.0,465150.0,1344104.776027304,New England,124.0,13700.0,4155.285714285715,11112.857142857143
2021-03-04,Maine,usa,334528.0,487680.0,1344104.776027304,New England,79.0,22530.0,4161.571428571428,12784.285714285714
2021-03-05,Maine,usa,382117.0,503580.0,1344104.776027304,New England,47589.0,15900.0,10948.57142857143,13112.857142857143
2021-03-06,Maine,usa,398509.0,503580.0,1344104.776027304,New England,16392.0,0.0,9450.142857142857,12498.57142857143
2021-03-07,Maine,usa,399534.0,503580.0,1344104.776027304,New England,1025.0,0.0,9505.0,12498.57142857143
2021-03-08,Maine,usa,427445.0,503580.0,1344104.776027304,New England,27911.0,0.0,13348.0,12498.57142857143
2021-03-09,Maine,usa,432219.0,541780.0,1344104.776027304,New England,4774.0,38200.0,13984.857142857143,12904.285714285714
2021-03-10,Maine,usa,441443.0,557580.0,1344104.776027304,New England,9224.0,15800.0,15284.857142857143,13204.285714285714
2021-03-11,Maine,usa,442593.0,581920.0,1344104.776027304,New England,1150.0,24340.0,15437.857142857143,13462.857142857143
2021-03-12,Maine,usa,476530.0,582520.0,1344104.776027304,New England,33937.0,600.0,13487.57142857143,11277.142857142857
2021-03-13,Maine,usa,477511.0,583690.0,1344104.776027304,New England,981.0,1170.0,11286.0,11444.285714285714
2021-03-14,Maine,usa,510397.0,583690.0,1344104.776027304,New England,32886.0,0.0,15837.57142857143,11444.285714285714
2021-03-15,Maine,usa,523269.0,583690.0,1344104.776027304,New England,12872.0,0.0,13689.142857142857,11444.285714285714
2021-03-16,Maine,usa,528109.0,624990.0,1344104.776027304,New England,4840.0,41300.0,13698.57142857143,11887.142857142857
2021-03-17,Maine,usa,528359.0,636990.0,1344104.776027304,New England,250.0,12000.0,12416.57142857143,11344.285714285714
2021-03-18,Maine,usa,528977.0,666270.0,1344104.776027304,New England,618.0,29280.0,12340.57142857143,12050.0
2021-03-19,Maine,usa,557469.0,666270.0,1344104.776027304,New England,28492.0,0.0,11562.714285714286,11964.285714285714
2021-03-20,Maine,usa,557814.0,679570.0,1344104.776027304,New England,345.0,13300.0,11471.857142857143,13697.142857142857
2021-03-21,Maine,usa,558351.0,679570.0,1344104.776027304,New England,537.0,0.0,6850.571428571428,13697.142857142857
2021-03-22,Maine,usa,595845.0,679570.0,1344104.776027304,New England,37494.0,0.0,10368.0,13697.142857142857
2021-03-23,Maine,usa,599693.0,713860.0,1344104.776027304,New England,3848.0,34290.0,10226.285714285714,12695.714285714286
2021-03-24,Maine,usa,599839.0,715360.0,1344104.776027304,New England,146.0,1500.0,10211.42857142857,11195.714285714286
2021-03-25,Maine,usa,620556.0,756610.0,1344104.776027304,New England,20717.0,41250.0,13082.714285714286,12905.714285714286
2021-03-26,Maine,usa,639773.0,757780.0,1344104.776027304,New England,19217.0,1170.0,11757.714285714286,13072.857142857143
2021-03-27,Maine,usa,656607.0,791220.0,1344104.776027304,New England,16834.0,33440.0,14113.285714285714,15950.0
2021-03-28,Maine,usa,673445.0,791220.0,1344104.776027304,New England,16838.0,0.0,16442.0,15950.0
2021-03-29,Maine,usa,683925.0,791220.0,1344104.776027304,New England,10480.0,0.0,12582.857142857143,15950.0
2021-03-30,Maine,usa,687989.0,823870.0,1344104.776027304,New England,4064.0,32650.0,12613.714285714286,15715.714285714286
2021-03-31,Maine,usa,697663.0,826370.0,1344104.776027304,New England,9674.0,2500.0,13974.857142857143,15858.57142857143
2021-04-01,Maine,usa,715036.0,875990.0,1344104.776027304,New England,17373.0,49620.0,13497.142857142857,17054.285714285714
